,Unnamed: 0,name,code,url,gasDayStart,inventory,sendOut,dtmi,dtrs,info,status,percentage Inventory to DTMI,percentage sendOut of DTRS
231,231,Belgium,BE,BE,2022-04-15,3.386388,361.4,6.538688,541.0,[],C,51.79002270791939,66.80221811460258
232,232,Belgium,BE,BE,2022-04-14,3.970564,392.0,6.538688,541.0,[],C,60.72416974169742,72.45841035120148
233,233,Belgium,BE,BE,2022-04-13,2.723796,417.1,6.538688,541.0,[],C,41.656613681521435,77.09796672828097
234,234,Belgium,BE,BE,2022-04-12,4.171476,396.3,6.538688,541.0,[],C,63.79683508373546,73.2532347504621
235,235,Belgium,BE,BE,2022-04-11,5.11734,404.8,6.538688,541.0,[],C,78.26248935566281,74.82439926062847
236,236,Belgium,BE,BE,2022-04-10,3.728472,378.4,6.538688,541.0,[],C,57.021714447913716,69.94454713493529
237,237,Belgium,BE,BE,2022-04-09,5.46128,394.3,6.538688,541.0,[],C,83.52256599489073,72.88354898336415
238,238,Belgium,BE,BE,2022-04-08,4.464376,419.2,6.538688,541.0,[],C,68.27632699403917,77.48613678373383
239,239,Belgium,BE,BE,2022-04-07,3.751092,409.6,6.538688,541.0,[],C,57.367655407323305,75.71164510166359
240,240,Belgium,BE,BE,2022-04-06,3.921612,324.6,6.538688,541.0,[],C,59.97551802441102,60.00000000000001
241,241,Belgium,BE,BE,2022-04-05,3.356692,326.1,6.538688,541.0,[],C,51.33586432018167,60.27726432532348
242,242,Belgium,BE,BE,2022-04-04,4.117072,369.8,6.538688,541.0,[],C,62.96480272495033,68.35489833641405
243,243,Belgium,BE,BE,2022-04-03,2.793512,314.9,6.538688,541.0,[],C,42.72282145898383,58.20702402957486
244,244,Belgium,BE,BE,2022-04-02,2.49632,258.3,6.538688,541.0,[],C,38.177689469202384,47.74491682070241
245,245,Belgium,BE,BE,2022-04-01,2.050184,401.8,6.538688,541.0,[],C,31.35466931592393,74.26987060998151
246,246,Belgium,BE,BE,2022-03-31,2.814508,450.6,6.521288,541.0,[],C,43.158774769646726,83.29020332717191
247,247,Belgium,BE,BE,2022-03-30,3.604004,412.5,6.521288,541.0,[],C,55.26521754598171,76.24768946395564
248,248,Belgium,BE,BE,2022-03-29,2.519172,451.6,6.521288,541.0,[],C,38.629976164217865,83.47504621072089
249,249,Belgium,BE,BE,2022-03-28,3.316672,395.7,6.521288,541.0,[],C,50.85915543064499,73.14232902033272
250,250,Belgium,BE,BE,2022-03-27,2.942224,347.8,6.521288,541.0,[],C,45.117222241986546,64.28835489833642
251,251,Belgium,BE,BE,2022-03-26,2.633316,331.6,6.521288,518.4,[],C,40.38030524031449,63.966049382716065
252,252,Belgium,BE,BE,2022-03-25,3.71084,459.5,6.521288,541.0,[],C,56.90348287025508,84.93530499075786
253,253,Belgium,BE,BE,2022-03-24,3.954788,385.7,6.521288,541.0,[],C,60.64427763349817,71.29390018484288
254,254,Belgium,BE,BE,2022-03-23,2.710804,411.5,6.521288,541.0,[],C,41.56853676758334,76.06284658040666
255,255,Belgium,BE,BE,2022-03-22,3.524892,382.1,6.521288,541.0,[],C,54.052082962752145,70.62846580406654
256,256,Belgium,BE,BE,2022-03-21,3.899572,423.4,6.521288,541.0,[],C,59.79757373083354,78.26247689463955
257,257,Belgium,BE,BE,2022-03-20,3.0229600000000003,422.9,6.521288,541.0,[],C,46.35525988117685,78.17005545286506
258,258,Belgium,BE,BE,2022-03-19,3.820576,411.0,6.521288,541.0,[],C,58.586217937315446,75.97042513863215
259,259,Belgium,BE,BE,2022-03-18,6.474076,360.8,6.521288,541.0,[],C,99.27603258742751,66.6913123844732
260,260,Belgium,BE,BE,2022-03-17,3.308668,337.2,6.521288,541.0,[],C,50.73641894055284,62.32902033271719
261,261,Belgium,BE,BE,2022-03-16,1.895672,290.1,6.521288,541.0,[],C,29.068981465011206,53.62292051756008
262,262,Belgium,BE,BE,2022-03-15,2.649092,268.7,6.521288,541.0,[],C,40.62222064107581,49.66728280961183
263,263,Belgium,BE,BE,2022-03-14,2.804068,190.2,6.521288,541.0,[],C,42.99868369561351,35.157116451016634
264,264,Belgium,BE,BE,2022-03-13,3.220508,150.7,6.521288,541.0,[],C,49.38453875982781,27.855822550831792
265,265,Belgium,BE,BE,2022-03-12,3.409124,161.7,6.521288,541.0,[],C,52.27685083069479,29.889094269870608
266,266,Belgium,BE,BE,2022-03-11,1.837092,196.5,6.521288,541.0,[],C,28.170692660713648,36.32162661737523
267,267,Belgium,BE,BE,2022-03-10,2.134516,123.4,6.521288,541.0,[],C,32.731509480949164,22.809611829944547
268,268,Belgium,BE,BE,2022-03-09,2.3345,143.0,6.521288,541.0,[],C,35.79814294354121,26.432532347504623
269,269,Belgium,BE,BE,2022-03-08,2.91624,140.7,6.521288,541.0,[],C,44.71877334661497,26.00739371534196
270,270,Belgium,BE,BE,2022-03-07,4.57504,79.9,6.521288,541.0,[],C,70.15546622078338,14.768946395563773
271,271,Belgium,BE,BE,2022-03-06,2.232072,31.8,6.521288,541.0,[],C,34.2274716283041,5.878003696857672
272,272,Belgium,BE,BE,2022-03-05,1.37634,23.2,6.521288,541.0,[],C,21.10533992671386,4.288354898336414
273,273,Belgium,BE,BE,2022-03-04,1.429932,35.8,6.521288,541.0,[],C,21.927140773417765,6.617375231053605
274,274,Belgium,BE,BE,2022-03-03,3.200208,60.9,6.521288,541.0,[],C,49.073250560318755,11.256931608133087
275,275,Belgium,BE,BE,2022-03-02,1.3021,44.1,6.521288,541.0,[],C,19.966914511366465,8.151571164510168
276,276,Belgium,BE,BE,2022-03-01,1.4867719999999998,56.4,6.521288,541.0,[],C,22.798747732043115,10.425138632162662
277,277,Belgium,BE,BE,2022-02-28,1.4947760000000003,99.1,6.521288,541.0,[],C,22.921484222135263,18.31792975970425
278,278,Belgium,BE,BE,2022-02-27,1.678404,95.4,6.521288,541.0,[],C,25.73730833540859,17.634011090573015
279,279,Belgium,BE,BE,2022-02-26,2.089856,92.2,6.521288,541.0,[],C,32.04667544202924,17.042513863216264
280,280,Belgium,BE,BE,2022-02-25,2.268264,164.7,6.521288,541.0,[],C,34.782454018285954,30.44362292051756
281,281,Belgium,BE,BE,2022-02-24,2.423008,179.1,6.521288,541.0,[],C,37.15535949340069,33.10536044362292
282,282,Belgium,BE,BE,2022-02-23,2.747112,152.0,6.521288,541.0,[],C,42.12529794727667,28.09611829944547
283,283,Belgium,BE,BE,2022-02-22,2.653152,120.4,6.521288,541.0,[],C,40.68447828097762,22.255083179297596
284,284,Belgium,BE,BE,2022-02-21,1.650912,132.9,6.521288,541.0,[],C,25.31573517378775,24.56561922365989
285,285,Belgium,BE,BE,2022-02-20,1.959936,198.6,6.521288,541.0,[],C,30.054430965171296,36.70979667282809
286,286,Belgium,BE,BE,2022-02-19,2.375332,234.2,6.521288,541.0,[],C,36.42427692198228,43.2902033271719
287,287,Belgium,BE,BE,2022-02-18,2.790264,377.6,6.521288,541.0,[],C,42.78700771994735,69.79667282809612
288,288,Belgium,BE,BE,2022-02-17,3.470488,378.5,6.521288,541.0,[],C,53.21783058806788,69.9630314232902
289,289,Belgium,BE,BE,2022-02-16,3.997824,299.1,6.521288,541.0,[],C,61.30420861645736,55.28650646950093
290,290,Belgium,BE,BE,2022-02-15,2.311996,292.4,6.521288,541.0,[],C,35.45305773951404,54.048059149722725
291,291,Belgium,BE,BE,2022-02-14,2.839912,317.6,6.521288,541.0,[],C,43.54832971646092,58.70609981515712
292,292,Belgium,BE,BE,2022-02-13,3.411676,322.3,6.521288,541.0,[],C,52.31598420434735,59.57486136783734
293,293,Belgium,BE,BE,2022-02-12,3.988312,321.0,6.521288,541.0,[],C,61.15834786011598,59.33456561922365
294,294,Belgium,BE,BE,2022-02-11,4.21254,189.5,6.521288,541.0,[],C,64.5967483724074,35.02772643253235
295,295,Belgium,BE,BE,2022-02-10,3.036184,189.8,6.521288,541.0,[],C,46.5580419082856,35.08317929759704
296,296,Belgium,BE,BE,2022-02-09,3.386388,189.3,6.521288,541.0,[],C,51.92820804724465,34.99075785582255
297,297,Belgium,BE,BE,2022-02-08,3.733344,187.1,6.521288,541.0,[],C,57.24856807428226,34.584103512014785
298,298,Belgium,BE,BE,2022-02-07,4.1847,276.1,6.521288,541.0,[],C,64.16983884165214,51.035120147874316
299,299,Belgium,BE,BE,2022-02-06,4.667608,253.8,6.521288,541.0,[],C,71.57494041054467,46.91312384473198
300,300,Croatia,HR,HR,2022-12-02,0.45124,80.7,1.624,85.5,[],C,27.78571428571428,94.38596491228071
301,301,Croatia,HR,HR,2022-12-01,0.59392,80.7,1.624,85.5,[],C,36.57142857142857,94.38596491228071
302,302,Croatia,HR,HR,2022-11-30,0.73892,82.1,1.624,85.5,[],C,45.49999999999999,96.02339181286548
303,303,Croatia,HR,HR,2022-11-29,0.8874,82.1,1.624,85.5,[],C,54.64285714285714,96.02339181286548
304,304,Croatia,HR,HR,2022-11-28,1.03008,85.3,1.624,85.5,[],C,63.42857142857143,99.76608187134502
305,305,Croatia,HR,HR,2022-11-27,1.18204,85.0,1.624,85.5,[],C,72.78571428571428,99.41520467836257
306,306,Croatia,HR,HR,2022-11-26,1.33284,85.2,1.624,85.5,[],C,82.07142857142856,99.64912280701755
307,307,Croatia,HR,HR,2022-11-25,1.4848,82.1,1.624,85.5,[],C,91.42857142857142,96.02339181286548
308,308,Croatia,HR,HR,2022-11-24,0.71688,82.1,1.624,85.5,[],C,44.14285714285714,96.02339181286548
309,309,Croatia,HR,HR,2022-11-23,0.22272,85.4,1.624,85.5,[],C,13.714285714285712,99.88304093567251
310,310,Croatia,HR,HR,2022-11-22,0.377,85.4,1.624,85.5,[],C,23.21428571428571,99.88304093567251
311,311,Croatia,HR,HR,2022-11-21,0.53244,85.1,1.624,85.5,[],C,32.785714285714285,99.53216374269005
312,312,Croatia,HR,HR,2022-11-20,0.68672,85.1,1.624,85.5,[],C,42.285714285714285,99.53216374269005
313,313,Croatia,HR,HR,2022-11-19,0.841,85.1,1.624,85.5,[],C,51.78571428571428,99.53216374269005
314,314,Croatia,HR,HR,2022-11-18,0.99412,85.1,1.624,85.5,[],C,61.21428571428571,99.53216374269005
315,315,Croatia,HR,HR,2022-11-17,1.14376,79.0,1.624,85.5,[],C,70.42857142857143,92.39766081871345
316,316,Croatia,HR,HR,2022-11-16,0.35032,77.7,1.624,85.5,[],C,21.571428571428573,90.87719298245615
317,317,Croatia,HR,HR,2022-11-15,0.49068,77.0,1.624,85.5,[],C,30.21428571428571,90.05847953216374
318,318,Croatia,HR,HR,2022-11-14,0.6322,75.3,1.624,85.5,[],C,38.92857142857142,88.0701754385965
319,319,Croatia,HR,HR,2022-11-13,0.76908,85.4,1.624,85.5,[],C,47.357142857142854,99.88304093567251
320,320,Croatia,HR,HR,2022-11-12,0.91988,85.4,1.624,85.5,[],C,56.64285714285714,99.88304093567251
321,321,Croatia,HR,HR,2022-11-11,1.07184,85.4,1.624,85.5,[],C,65.99999999999999,99.88304093567251
322,322,Croatia,HR,HR,2022-11-10,1.2238,84.0,1.624,85.5,[],C,75.35714285714286,98.24561403508771
323,323,Croatia,HR,HR,2022-11-09,1.35372,0.0,1.624,85.5,[],C,83.35714285714285,0.0
324,324,Croatia,HR,HR,2022-11-08,1.3688,74.2,1.624,85.5,[],C,84.28571428571429,86.78362573099415
325,325,Croatia,HR,HR,2022-11-07,1.508,82.7,1.624,85.5,[],C,92.85714285714285,96.72514619883042
326,326,Croatia,HR,HR,2022-11-06,1.45,79.7,1.624,85.5,[],C,89.28571428571428,93.21637426900585
327,327,Croatia,HR,HR,2022-11-05,1.09156,79.7,1.624,85.5,[],C,67.21428571428572,93.21637426900585
328,328,Croatia,HR,HR,2022-11-04,0.61944,81.2,1.624,85.5,[],C,38.14285714285714,94.97076023391813
329,329,Croatia,HR,HR,2022-11-03,0.232,85.3,1.624,85.5,[],C,14.285714285714285,99.76608187134502
330,330,Croatia,HR,HR,2022-11-02,0.38164,85.3,1.624,85.5,[],C,23.499999999999996,99.76608187134502
331,331,Croatia,HR,HR,2022-11-01,0.53128,85.3,1.624,85.5,[],C,32.714285714285715,99.76608187134502
332,332,Croatia,HR,HR,2022-10-31,0.67976,79.1,1.624,85.5,[],C,41.857142857142854,92.51461988304092
333,333,Croatia,HR,HR,2022-10-30,0.81896,79.1,1.624,85.5,[],C,50.42857142857142,92.51461988304092
334,334,Croatia,HR,HR,2022-10-29,0.95468,80.4,1.624,85.5,[],C,58.785714285714285,94.03508771929825
335,335,Croatia,HR,HR,2022-10-28,1.09388,79.1,1.624,85.5,[],C,67.35714285714285,92.51461988304092
336,336,Croatia,HR,HR,2022-10-27,1.23076,81.2,1.624,85.5,[],C,75.78571428571429,94.97076023391813
337,337,Croatia,HR,HR,2022-10-26,1.3746,81.2,1.624,85.5,[],C,84.64285714285714,94.97076023391813
338,338,Croatia,HR,HR,2022-10-25,1.5161199999999997,81.2,1.624,85.5,[],C,93.35714285714283,94.97076023391813
339,339,Croatia,HR,HR,2022-10-24,0.56144,81.2,1.624,85.5,[],C,34.57142857142857,94.97076023391813
340,340,Croatia,HR,HR,2022-10-23,0.24128,78.9,1.624,85.5,[],C,14.857142857142854,92.28070175438597
341,341,Croatia,HR,HR,2022-10-22,0.377,78.9,1.624,85.5,[],C,23.21428571428571,92.28070175438597
342,342,Croatia,HR,HR,2022-10-21,0.51272,78.9,1.624,85.5,[],C,31.571428571428566,92.28070175438597
343,343,Croatia,HR,HR,2022-10-20,0.6496,78.9,1.624,85.5,[],C,40.0,92.28070175438597
344,344,Croatia,HR,HR,2022-10-19,0.78532,78.9,1.624,85.5,[],C,48.357142857142854,92.28070175438597
345,345,Croatia,HR,HR,2022-10-18,0.92104,78.9,1.624,85.5,[],C,56.71428571428571,92.28070175438597
346,346,Croatia,HR,HR,2022-10-17,1.06024,78.9,1.624,85.5,[],C,65.28571428571428,92.28070175438597
347,347,Croatia,HR,HR,2022-10-16,1.20176,78.9,1.624,85.5,[],C,73.99999999999999,92.28070175438597
348,348,Croatia,HR,HR,2022-10-15,1.34212,78.9,1.624,85.5,[],C,82.64285714285714,92.28070175438597
349,349,Croatia,HR,HR,2022-10-14,1.48364,78.9,1.624,85.5,[],C,91.35714285714286,92.28070175438597
350,350,Croatia,HR,HR,2022-10-13,1.43724,78.9,1.624,85.5,[],C,88.5,92.28070175438597
351,351,Croatia,HR,HR,2022-10-12,0.67164,80.6,1.624,85.5,[],C,41.357142857142854,94.26900584795321
352,352,Croatia,HR,HR,2022-10-11,0.28652,82.7,1.624,85.5,[],C,17.642857142857142,96.72514619883042
353,353,Croatia,HR,HR,2022-10-10,0.48256,82.7,1.624,85.5,[],C,29.714285714285708,96.72514619883042
354,354,Croatia,HR,HR,2022-10-09,0.59044,82.7,1.624,85.5,[],C,36.357142857142854,96.72514619883042
355,355,Croatia,HR,HR,2022-10-08,0.74588,82.7,1.624,85.5,[],C,45.92857142857142,96.72514619883042
356,356,Croatia,HR,HR,2022-10-07,0.90248,85.4,1.624,85.5,[],C,55.57142857142856,99.88304093567251
357,357,Croatia,HR,HR,2022-10-06,1.05328,85.4,1.624,85.5,[],C,64.85714285714286,99.88304093567251
358,358,Croatia,HR,HR,2022-10-05,1.20524,85.4,1.624,85.5,[],C,74.21428571428571,99.88304093567251
359,359,Croatia,HR,HR,2022-10-04,1.3572,85.4,1.624,85.5,[],C,83.57142857142857,99.88304093567251
360,360,Croatia,HR,HR,2022-10-03,1.5103199999999997,85.4,1.624,85.5,[],C,92.99999999999997,99.88304093567251
361,361,Croatia,HR,HR,2022-10-02,1.42564,85.4,1.624,85.5,[],C,87.78571428571428,99.88304093567251
362,362,Croatia,HR,HR,2022-10-01,1.00108,85.4,1.624,85.5,[],C,61.64285714285713,99.88304093567251
363,363,Croatia,HR,HR,2022-09-30,0.56376,85.4,1.624,85.5,[],C,34.714285714285715,99.88304093567251
364,364,Croatia,HR,HR,2022-09-29,0.26216,85.4,1.624,85.5,[],C,16.142857142857142,99.88304093567251
365,365,Croatia,HR,HR,2022-09-28,0.4118,46.5,1.624,85.5,[],C,25.357142857142854,54.385964912280706
366,366,Croatia,HR,HR,2022-09-27,0.49532,46.5,1.624,85.5,[],C,30.5,54.385964912280706
367,367,Croatia,HR,HR,2022-09-26,0.57652,71.3,1.624,85.5,[],C,35.5,83.39181286549707
368,368,Croatia,HR,HR,2022-09-25,0.70064,68.0,1.624,85.5,[],C,43.142857142857146,79.53216374269006
369,369,Croatia,HR,HR,2022-09-24,0.82128,68.0,1.624,85.5,[],C,50.57142857142857,79.53216374269006
370,370,Croatia,HR,HR,2022-09-23,0.94076,71.3,1.624,85.5,[],C,57.92857142857143,83.39181286549707
371,371,Croatia,HR,HR,2022-09-22,1.0672,71.3,1.624,85.5,[],C,65.71428571428571,83.39181286549707
372,372,Croatia,HR,HR,2022-09-21,1.13564,71.3,1.624,85.5,[],C,69.92857142857142,83.39181286549707
373,373,Croatia,HR,HR,2022-09-20,1.03008,71.0,1.624,85.5,[],C,63.42857142857143,83.04093567251462
374,374,Croatia,HR,HR,2022-09-19,1.15536,71.0,1.624,85.5,[],C,71.14285714285712,83.04093567251462
375,375,Croatia,HR,HR,2022-09-18,1.27948,67.7,1.624,85.5,[],C,78.78571428571428,79.18128654970761
376,376,Croatia,HR,HR,2022-09-17,1.40012,67.7,1.624,85.5,[],C,86.21428571428571,79.18128654970761
377,377,Croatia,HR,HR,2022-09-16,1.5172800000000002,77.9,1.624,85.5,[],C,93.42857142857144,91.11111111111111
378,378,Croatia,HR,HR,2022-09-15,1.31892,84.5,1.624,85.5,[],C,81.21428571428572,98.83040935672514
379,379,Croatia,HR,HR,2022-09-14,0.5974,85.3,1.624,85.5,[],C,36.78571428571429,99.76608187134502
380,380,Croatia,HR,HR,2022-09-13,0.25752,81.5,1.624,85.5,[],C,15.857142857142858,95.32163742690058
381,381,Croatia,HR,HR,2022-09-12,0.40252,82.4,1.624,85.5,[],C,24.785714285714285,96.37426900584796
382,382,Croatia,HR,HR,2022-09-11,0.54868,82.4,1.624,85.5,[],C,33.78571428571428,96.37426900584796
383,383,Croatia,HR,HR,2022-09-10,0.69716,82.4,1.624,85.5,[],C,42.92857142857143,96.37426900584796
384,384,Croatia,HR,HR,2022-09-09,0.84448,82.4,1.624,85.5,[],C,52.0,96.37426900584796
385,385,Croatia,HR,HR,2022-09-08,0.9918,85.3,1.624,85.5,[],C,61.07142857142856,99.76608187134502
386,386,Croatia,HR,HR,2022-09-07,1.1426,85.3,1.624,85.5,[],C,70.35714285714285,99.76608187134502
387,387,Croatia,HR,HR,2022-09-06,1.29804,85.3,1.624,85.5,[],C,79.92857142857143,99.76608187134502
388,388,Croatia,HR,HR,2022-09-05,1.45232,84.4,1.624,85.5,[],C,89.42857142857143,98.71345029239767
389,389,Croatia,HR,HR,2022-09-04,1.03936,84.1,1.624,85.5,[],C,64.0,98.3625730994152
390,390,Croatia,HR,HR,2022-09-03,1.19016,84.4,1.624,85.5,[],C,73.28571428571429,98.71345029239767
391,391,Croatia,HR,HR,2022-09-02,1.33748,83.5,1.624,85.5,[],C,82.35714285714285,97.6608187134503
392,392,Croatia,HR,HR,2022-09-01,1.4871199999999998,83.5,1.624,85.5,[],C,91.57142857142856,97.6608187134503
393,393,Croatia,HR,HR,2022-08-31,1.40128,85.4,1.624,85.5,[],C,86.28571428571429,99.88304093567251
394,394,Croatia,HR,HR,2022-08-30,0.6264,83.7,1.624,85.5,[],C,38.57142857142857,97.89473684210527
395,395,Croatia,HR,HR,2022-08-29,0.16588,72.6,1.624,85.5,[],C,10.214285714285714,84.91228070175438
396,396,Croatia,HR,HR,2022-08-28,0.2958,72.6,1.624,85.5,[],C,18.21428571428571,84.91228070175438
397,397,Croatia,HR,HR,2022-08-27,0.42572,72.6,1.624,85.5,[],C,26.21428571428571,84.91228070175438
398,398,Croatia,HR,HR,2022-08-26,0.55564,75.3,1.624,85.5,[],C,34.214285714285715,88.0701754385965
399,399,Croatia,HR,HR,2022-08-25,0.68904,75.3,1.624,85.5,[],C,42.42857142857142,88.0701754385965
400,400,Croatia,HR,HR,2022-08-24,0.82244,75.3,1.624,85.5,[],C,50.64285714285713,88.0701754385965
401,401,Croatia,HR,HR,2022-08-23,0.957,75.3,1.624,85.5,[],C,58.928571428571416,88.0701754385965
402,402,Croatia,HR,HR,2022-08-22,1.0904,75.3,1.624,85.5,[],C,67.14285714285714,88.0701754385965
403,403,Croatia,HR,HR,2022-08-21,1.2238,72.6,1.624,85.5,[],C,75.35714285714286,84.91228070175438
404,404,Croatia,HR,HR,2022-08-20,1.35256,73.2,1.624,85.5,[],C,83.28571428571428,85.6140350877193
405,405,Croatia,HR,HR,2022-08-19,1.4848,78.1,1.624,85.5,[],C,91.42857142857142,91.34502923976608
406,406,Croatia,HR,HR,2022-08-18,1.41172,85.4,1.624,85.5,[],C,86.92857142857143,99.88304093567251
407,407,Croatia,HR,HR,2022-08-17,0.34684,85.3,1.624,85.5,[],C,21.357142857142854,99.76608187134502
408,408,Croatia,HR,HR,2022-08-16,0.27144,77.9,1.624,85.5,[],C,16.714285714285715,91.11111111111111
409,409,Croatia,HR,HR,2022-08-15,0.41296,80.4,1.624,85.5,[],C,25.428571428571427,94.03508771929825
410,410,Croatia,HR,HR,2022-08-14,0.55564,84.7,1.624,85.5,[],C,34.214285714285715,99.06432748538012
411,411,Croatia,HR,HR,2022-08-13,0.70992,84.7,1.624,85.5,[],C,43.71428571428571,99.06432748538012
412,412,Croatia,HR,HR,2022-08-12,0.86188,85.4,1.624,85.5,[],C,53.07142857142857,99.88304093567251
413,413,Croatia,HR,HR,2022-08-11,0.81316,80.6,1.624,85.5,[],C,50.07142857142857,94.26900584795321
414,414,Croatia,HR,HR,2022-08-10,0.54404,85.4,1.624,85.5,[],C,33.5,99.88304093567251
415,415,Croatia,HR,HR,2022-08-09,0.69832,81.5,1.624,85.5,[],C,43.0,95.32163742690058
416,416,Croatia,HR,HR,2022-08-08,0.8468,80.9,1.624,85.5,[],C,52.14285714285714,94.61988304093568
417,417,Croatia,HR,HR,2022-08-07,0.98948,81.0,1.624,85.5,[],C,60.92857142857142,94.73684210526315
418,418,Croatia,HR,HR,2022-08-06,1.13448,84.3,1.624,85.5,[],C,69.85714285714285,98.59649122807016
419,419,Croatia,HR,HR,2022-08-05,1.28528,84.3,1.624,85.5,[],C,79.14285714285714,98.59649122807016
420,420,Croatia,HR,HR,2022-08-04,1.43376,84.2,1.624,85.5,[],C,88.28571428571428,98.47953216374269
421,421,Croatia,HR,HR,2022-08-03,1.57992,84.2,1.624,85.5,[],C,97.28571428571428,98.47953216374269
422,422,Croatia,HR,HR,2022-08-02,1.13912,84.3,1.624,85.5,[],C,70.14285714285712,98.59649122807016
423,423,Croatia,HR,HR,2022-08-01,0.60436,72.5,1.624,85.5,[],C,37.21428571428571,84.7953216374269
424,424,Croatia,HR,HR,2022-07-31,0.20068,65.2,1.624,85.5,[],C,12.357142857142858,76.25730994152048
425,425,Croatia,HR,HR,2022-07-30,0.31552,66.7,1.624,85.5,[],C,19.428571428571427,78.01169590643275
426,426,Croatia,HR,HR,2022-07-29,0.43384,66.1,1.624,85.5,[],C,26.71428571428571,77.30994152046783
427,427,Croatia,HR,HR,2022-07-28,0.551,66.1,1.624,85.5,[],C,33.92857142857143,77.30994152046783
428,428,Croatia,HR,HR,2022-07-27,0.66468,66.1,1.624,85.5,[],C,40.92857142857143,77.30994152046783
429,429,Croatia,HR,HR,2022-07-26,0.77836,66.1,1.624,85.5,[],C,47.92857142857142,77.30994152046783
430,430,Croatia,HR,HR,2022-07-25,0.89668,65.4,1.624,85.5,[],C,55.214285714285715,76.49122807017544
431,431,Croatia,HR,HR,2022-07-24,1.01616,65.3,1.624,85.5,[],C,62.57142857142857,76.37426900584795
432,432,Croatia,HR,HR,2022-07-23,1.13332,67.5,1.624,85.5,[],C,69.78571428571428,78.94736842105263
433,433,Croatia,HR,HR,2022-07-22,1.25628,65.8,1.624,85.5,[],C,77.35714285714286,76.95906432748536
434,434,Croatia,HR,HR,2022-07-21,1.37692,65.8,1.624,85.5,[],C,84.78571428571428,76.95906432748536
435,435,Croatia,HR,HR,2022-07-20,1.49756,66.6,1.624,85.5,[],C,92.21428571428571,77.89473684210526
436,436,Croatia,HR,HR,2022-07-19,1.52076,66.6,1.624,85.5,[],C,93.64285714285712,77.89473684210526
437,437,Croatia,HR,HR,2022-07-18,1.05328,66.6,1.624,85.5,[],C,64.85714285714286,77.89473684210526
438,438,Croatia,HR,HR,2022-07-17,0.5336,66.6,1.624,85.5,[],C,32.857142857142854,77.89473684210526
439,439,Croatia,HR,HR,2022-07-16,0.12644,83.0,1.624,85.5,[],C,7.785714285714285,97.07602339181285
440,440,Croatia,HR,HR,2022-07-15,0.27376,83.0,1.624,85.5,[],C,16.857142857142858,97.07602339181285
