,name,code,url,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info
181,EU,eu,eu,2022-07-01,650.4237,3776.4337,17.22,4443.79,362.5,-4081.3,1108.7307,11715.88,19838.03,C,0.37,58.66,[]
182,EU,eu,eu,2022-07-02,655.1873,3776.4337,17.35,5079.18,296.5,-4782.7,1108.7308,11715.58,19838.85,C,0.43,59.09,[]
183,EU,eu,eu,2022-07-03,660.2405,3776.4337,17.48,5298.04,230.9,-5067.1,1108.7309,11715.23,19839.81,C,0.46,59.55,[]
184,EU,eu,eu,2022-07-04,664.3162,3776.4337,17.59,4359.53,269,-4090.5,1108.7551,11708.56,19842.06,C,0.37,59.92,[]
185,EU,eu,eu,2022-07-05,668.2794,3776.4337,17.7,4261.63,272.6,-3989,1108.7551,11708.22,19842.94,C,0.36,60.27,[]
186,EU,eu,eu,2022-07-06,672.2731,3776.4337,17.8,4377.09,366.3,-4010.7,1108.7551,11707.96,19843.63,C,0.36,60.63,[]
187,EU,eu,eu,2022-07-07,676.1504,3776.4337,17.9,4416.74,516.7,-3900,1108.7559,11707.69,19844.54,C,0.35,60.98,[]
188,EU,eu,eu,2022-07-08,680.0457,3776.4337,18.01,4341.93,420,-3922,1108.7559,11707.54,19844.95,C,0.35,61.33,[]
189,EU,eu,eu,2022-07-09,685.3261,3776.4337,18.15,5483.99,173.9,-5310.1,1108.7559,11707.26,19845.67,C,0.48,61.81,[]
190,EU,eu,eu,2022-07-10,690.5647,3776.4337,18.29,5438.5,178.9,-5259.6,1108.7559,11706.79,19846.91,C,0.47,62.28,[]
191,EU,eu,eu,2022-07-11,693.214,3776.4337,18.36,3610.18,787.1,-2823.1,1108.7661,11706.57,19848.67,E,0.25,62.52,[]
192,EU,eu,eu,2022-07-12,696.0902,3776.4337,18.43,4144.08,1228.4,-2915.6,1108.7661,11713.31,19849.1,C,0.26,62.78,[]
193,EU,eu,eu,2022-07-13,699.2152,3776.4337,18.52,4063.02,905.6,-3157.4,1108.7661,11713.03,19849.83,C,0.28,63.06,[]
194,EU,eu,eu,2022-07-14,702.7019,3776.4337,18.61,4291.37,791.3,-3500.1,1108.8761,11712.68,19850.75,C,0.32,63.37,[]
195,EU,eu,eu,2022-07-15,706.4097,3776.4337,18.71,4654.34,928.5,-3725.8,1108.8761,11712.32,19851.69,C,0.34,63.71,[]
196,EU,eu,eu,2022-07-16,711.156,3776.4337,18.83,5354.67,603.5,-4751.2,1108.8761,11711.94,19852.7,C,0.43,64.13,[]
197,EU,eu,eu,2022-07-17,715.6583,3776.4337,18.95,5035.12,519.4,-4515.7,1108.8761,11711.55,19853.73,E,0.41,64.54,[]
198,EU,eu,eu,2022-07-18,718.9907,3776.4337,19.04,4204.52,859.7,-3344.9,1108.881,11711.29,19854.97,E,0.3,64.84,[]
199,EU,eu,eu,2022-07-19,721.7384,3776.4337,19.11,3865.69,971.7,-2894,1108.881,11711.08,19855.52,C,0.26,65.09,[]
200,EU,eu,eu,2022-07-20,724.515,3776.4337,19.19,3770.16,985.4,-2784.8,1108.881,11710.78,19856.31,C,0.25,65.34,[]
201,EU,eu,eu,2022-07-21,727.6085,3776.4337,19.27,4008.99,889.7,-3119.3,1108.881,11710.41,19857.29,C,0.28,65.62,[]
202,EU,eu,eu,2022-07-22,731.4186,3776.4337,19.37,4332.85,502.6,-3830.3,1108.881,11692.99,19857.98,E,0.35,65.96,[]
203,EU,eu,eu,2022-07-23,736.188,3776.4337,19.49,4889.46,159.5,-4729.9,1108.8809,11692.63,19858.92,C,0.43,66.39,[]
204,EU,eu,eu,2022-07-24,741.3057,3776.4337,19.63,5197.84,81,-5116.8,1108.8809,11692.23,19859.97,C,0.46,66.85,[]
205,EU,eu,eu,2022-07-25,745.6239,3776.4337,19.74,4533.42,217.9,-4315.5,1108.8946,11683.65,19861.68,C,0.39,67.24,[]
206,EU,eu,eu,2022-07-26,749.6439,3776.4337,19.85,4295.24,276.1,-4019.1,1108.8946,11683.04,19862.58,C,0.36,67.6,[]
207,EU,eu,eu,2022-07-27,753.5065,3776.4337,19.95,4294.84,431.4,-3863.4,1108.8946,11682.91,19862.94,C,0.35,67.95,[]
208,EU,eu,eu,2022-07-28,757.3424,3776.4337,20.05,4214.27,371.9,-3842.4,1108.8946,11682.9,19862.95,C,0.35,68.3,[]
209,EU,eu,eu,2022-07-29,761.0635,3776.4337,20.15,4075.33,352.7,-3722.6,1108.8946,11682.81,19863.19,C,0.34,68.63,[]
210,EU,eu,eu,2022-07-30,765.6895,3776.4337,20.28,4774.53,148.7,-4625.9,1108.8946,11699.89,19863.41,C,0.42,69.05,[]
211,EU,eu,eu,2022-07-31,769.8884,3776.4337,20.39,4971.07,153.6,-4817.5,1108.8946,11699.6,19864.19,C,0.43,69.43,[]
212,EU,eu,eu,2022-08-01,774.338,3776.4337,20.5,4194.47,219.9,-3974.6,1103.944,11637.14,19795.55,C,0.36,70.14,[]
213,EU,eu,eu,2022-08-02,778.601,3776.4337,20.62,4443.39,157.9,-4285.5,1103.943,11636.97,19795.99,C,0.39,70.53,[]
214,EU,eu,eu,2022-08-03,782.5931,3776.4337,20.72,4160.63,154.2,-4006.4,1103.943,11636.64,19796.86,C,0.36,70.89,[]
215,EU,eu,eu,2022-08-04,785.7035,3776.4337,20.81,3940.78,305.2,-3635.6,1103.853,11636.3,19797.74,C,0.33,71.18,[]
216,EU,eu,eu,2022-08-05,789.7796,3776.4337,20.91,4374.4,276,-4098.4,1111.1159,11699.12,19868.24,C,0.37,71.08,[]
217,EU,eu,eu,2022-08-06,794.7971,3776.4337,21.05,5141.66,105.7,-5036,1111.1159,11699,19868.56,C,0.45,71.53,[]
218,EU,eu,eu,2022-08-07,799.9858,3776.4337,21.18,5288.93,78.1,-5210.8,1111.1159,11698.66,19869.47,C,0.47,72,[]
219,EU,eu,eu,2022-08-08,804.2119,3776.4337,21.3,4506.46,264.9,-4241.5,1111.1164,11677.41,19795.21,E,0.38,72.38,[]
220,EU,eu,eu,2022-08-09,808.5392,3776.4337,21.41,4506.06,153.5,-4352.6,1111.1164,11685.06,19824.69,E,0.39,72.77,[]
221,EU,eu,eu,2022-08-10,813.0326,3776.4337,21.53,4657.66,206.7,-4451,1111.0876,11697.87,19871.59,E,0.4,73.17,[]
222,EU,eu,eu,2022-08-11,817.145,3776.4337,21.64,4450.68,367.1,-4083.5,1111.0876,11697.61,19872.29,C,0.37,73.54,[]
223,EU,eu,eu,2022-08-12,821.4602,3776.4337,21.75,4518.97,181.6,-4337.4,1111.3253,11697.41,19872.81,C,0.39,73.92,[]
224,EU,eu,eu,2022-08-13,826.3785,3776.4337,21.88,5059.32,118.3,-4941.1,1111.3253,11697.17,19873.46,C,0.44,74.36,[]
225,EU,eu,eu,2022-08-14,831.2695,3776.4337,22.01,5051.89,126.7,-4925.2,1111.3253,11696.77,19874.5,C,0.44,74.8,[]
226,EU,eu,eu,2022-08-15,835.7253,3776.4337,22.13,4693.55,218,-4475.5,1111.568,11698.01,19878.85,C,0.4,75.18,[]
227,EU,eu,eu,2022-08-16,839.7075,3776.4337,22.24,4361.08,217.2,-4143.9,1111.568,11697.59,19879.97,C,0.37,75.54,[]
228,EU,eu,eu,2022-08-17,843.3006,3776.4337,22.33,3995.41,380.2,-3615.2,1111.568,11697.17,19881.07,C,0.33,75.87,[]
229,EU,eu,eu,2022-08-18,847.1657,3776.4337,22.43,4294.45,408.9,-3885.6,1112.2659,11697.19,19881.03,C,0.35,76.17,[]
230,EU,eu,eu,2022-08-19,851.3289,3776.4337,22.54,4380.57,196.4,-4184.2,1112.2659,11697.38,19880.54,C,0.38,76.54,[]
231,EU,eu,eu,2022-08-20,856.1879,3776.4337,22.67,4983.22,103.5,-4879.7,1112.2659,11697.28,19880.78,C,0.44,76.98,[]
232,EU,eu,eu,2022-08-21,860.9677,3776.4337,22.8,4950.45,147.1,-4803.4,1112.2659,11696.8,19882.06,C,0.43,77.41,[]
233,EU,eu,eu,2022-08-22,864.5676,3776.4337,22.89,3888.53,278.9,-3609.6,1112.2664,11696.42,19883.1,C,0.32,77.73,[]
234,EU,eu,eu,2022-08-23,868.0798,3776.4337,22.99,3777.98,265,-3512.9,1112.3175,11696.89,19883.36,C,0.32,78.04,[]
235,EU,eu,eu,2022-08-24,871.8014,3776.4337,23.09,4017.13,321,-3696.1,1112.9251,11696.73,19883.8,C,0.33,78.33,[]
236,EU,eu,eu,2022-08-25,875.5603,3776.4337,23.18,4040.4,311.9,-3728.5,1112.9251,11696.62,19884.09,C,0.34,78.67,[]
237,EU,eu,eu,2022-08-26,879.0959,3776.4337,23.28,3914.75,373.4,-3541.4,1112.9251,11696.23,19885.13,C,0.32,78.99,[]
238,EU,eu,eu,2022-08-27,883.3633,3776.4337,23.39,4347.57,80,-4267.6,1112.9251,11678.86,19885.66,C,0.38,79.37,[]
239,EU,eu,eu,2022-08-28,887.7873,3776.4337,23.51,4585.66,85.6,-4500,1112.9251,11678.57,19886.45,C,0.4,79.77,[]
240,EU,eu,eu,2022-08-29,890.8904,3776.4337,23.59,3536.61,424.9,-3111.7,1112.8956,11679.16,19888.28,C,0.28,80.05,[]
241,EU,eu,eu,2022-08-30,893.8826,3776.4337,23.67,3643.08,512.7,-3130.3,1112.8956,11678.93,19888.88,C,0.28,80.32,[]
242,EU,eu,eu,2022-08-31,895.1804,3776.4337,23.7,3670.06,646.1,-3023.9,1112.8956,11678.71,19889.45,C,0.27,80.44,[]
243,EU,eu,eu,2022-09-01,899.1802,3776.4337,23.81,3425.37,672,-2753.4,1113.993,11728.51,19889.66,C,0.25,80.72,[]
244,EU,eu,eu,2022-09-02,902.4769,3776.4337,23.9,3813.82,314.7,-3499.1,1113.993,11728.56,19889.5,C,0.31,81.01,[]
245,EU,eu,eu,2022-09-03,906.9197,3776.4337,24.02,4641.74,201.4,-4440.4,1113.993,11728.36,19890.04,C,0.4,81.41,[]
246,EU,eu,eu,2022-09-04,911.5135,3776.4337,24.14,4768.06,189.5,-4578.6,1113.993,11728.14,19890.61,C,0.41,81.82,[]
247,EU,eu,eu,2022-09-05,914.9342,3776.4337,24.23,3792.58,380.3,-3412.3,1113.9995,11749.29,19886.49,C,0.31,82.13,[]
248,EU,eu,eu,2022-09-06,918.1976,3776.4337,24.31,3743.29,477.7,-3265.6,1113.9995,11752.92,19891.86,C,0.29,82.42,[]
249,EU,eu,eu,2022-09-07,920.727,3776.4337,24.38,3258.02,732.4,-2525.6,1113.9995,11752.71,19892.43,C,0.23,82.65,[]
250,EU,eu,eu,2022-09-08,924.1545,3776.4337,24.47,3819.69,391.4,-3428.2,1113.9995,11752.75,19892.33,C,0.31,82.96,[]
251,EU,eu,eu,2022-09-09,927.3914,3776.4337,24.56,3770.59,549.5,-3221.1,1113.9995,11752.57,19892.81,E,0.29,83.25,[]
252,EU,eu,eu,2022-09-10,931.2679,3776.4337,24.66,4264.27,397.2,-3867.1,1113.9995,11752.33,19893.44,C,0.35,83.6,[]
253,EU,eu,eu,2022-09-11,935.2345,3776.4337,24.77,4225.35,260.7,-3964.7,1113.9995,11752.11,19894.01,C,0.36,83.95,[]
254,EU,eu,eu,2022-09-12,938.039,3776.4337,24.84,3174.94,372.1,-2802.8,1113.9995,11751.89,19894.59,C,0.25,84.2,[]
255,EU,eu,eu,2022-09-13,940.6634,3776.4337,24.91,3034.66,402.3,-2632.4,1113.7968,11747.15,19886.22,E,0.24,84.46,[]
256,EU,eu,eu,2022-09-14,943.1955,3776.4337,24.98,2994.35,471.1,-2523.3,1113.7968,11746.98,19886.66,C,0.23,84.68,[]
257,EU,eu,eu,2022-09-15,945.9822,3776.4337,25.05,3158.45,376.4,-2782.1,1113.7968,11746.84,19887.05,C,0.25,84.93,[]
258,EU,eu,eu,2022-09-16,949.6377,3776.4337,25.15,3940.6,139.6,-3801,1113.7968,11746.64,19887.57,C,0.34,85.26,[]
259,EU,eu,eu,2022-09-17,953.7266,3776.4337,25.25,4271.9,179,-4092.9,1113.7968,11746.42,19888.15,C,0.37,85.63,[]
260,EU,eu,eu,2022-09-18,957.7065,3776.4337,25.36,4163.36,177.1,-3986.2,1113.7968,11746.28,19888.52,C,0.36,85.99,[]
261,EU,eu,eu,2022-09-19,960.2498,3776.4337,25.43,2893.87,352.3,-2541.5,1113.7968,11746.19,19888.76,C,0.23,86.21,[]
262,EU,eu,eu,2022-09-20,962.673,3776.4337,25.49,2652.16,243.4,-2408.8,1113.7968,11722.13,19888.92,C,0.22,86.43,[]
263,EU,eu,eu,2022-09-21,965.0359,3776.4337,25.55,2681.59,333.8,-2347.7,1113.7999,11722.1,19889,C,0.21,86.64,[]
264,EU,eu,eu,2022-09-22,967.5041,3776.4337,25.62,2791.58,265.8,-2525.8,1113.9163,11746.07,19889.09,C,0.23,86.86,[]
265,EU,eu,eu,2022-09-23,970.164,3776.4337,25.69,2264.97,187,-2078,1113.9261,11746.02,19889.21,C,0.19,87.09,[]
266,EU,eu,eu,2022-09-24,973.5705,3776.4337,25.78,3578.89,145,-3433.9,1113.9278,11745.97,19889.34,C,0.31,87.4,[]
267,EU,eu,eu,2022-09-25,977.1054,3776.4337,25.87,3730.62,179.8,-3550.8,1113.9278,11745.94,19889.43,C,0.32,87.72,[]
268,EU,eu,eu,2022-09-26,979.6204,3776.4337,25.94,2860.15,327.9,-2532.3,1113.9278,11745.91,19889.5,C,0.23,87.94,[]
269,EU,eu,eu,2022-09-27,981.8072,3776.4337,26,2626.58,447.7,-2178.9,1113.9358,11763.12,19889.37,E,0.2,88.14,[]
270,EU,eu,eu,2022-09-28,983.3829,3776.4337,26.04,2633.17,658.8,-1974.4,1114.666,11763.2,19889.16,E,0.18,88.22,[]
271,EU,eu,eu,2022-09-29,985.4259,3776.4337,26.09,2342.51,664.3,-1678.3,1113.575,11763.43,19888.56,C,0.15,88.49,[]
272,EU,eu,eu,2022-09-30,986.7165,3776.4337,26.13,2737.33,377,-2360.4,1112.575,11763.41,19888.61,C,0.21,88.69,[]
273,EU,eu,eu,2022-10-01,990.2568,3776.4337,26.22,3449.45,155,-3294.4,1112.5766,11713.52,19887.75,C,0.3,89.01,[]
274,EU,eu,eu,2022-10-02,994.1152,3776.4337,26.32,3974.39,111.6,-3862.8,1112.5766,11716.58,19892.61,C,0.35,89.35,[]
275,EU,eu,eu,2022-10-03,997.0365,3776.4337,26.4,3409.03,590.6,-2818.4,1112.5766,11716.46,19892.91,C,0.25,89.62,[]
276,EU,eu,eu,2022-10-04,999.372,3776.4337,26.46,3151.97,774.8,-2377.2,1112.5766,11716.32,19893.28,E,0.21,89.83,[]
277,EU,eu,eu,2022-10-05,1002.0363,3776.4337,26.53,3389.69,697.7,-2692,1112.5766,11716.21,19965.58,E,0.24,90.06,[]
278,EU,eu,eu,2022-10-06,1004.9254,3776.4337,26.61,3595.19,755.9,-2839.3,1112.5757,11956.13,19965.79,C,0.26,90.32,[]
279,EU,eu,eu,2022-10-07,1007.751,3776.4337,26.69,3833.43,715,-3118.4,1113.5817,11956.06,19965.96,C,0.28,90.5,[]
280,EU,eu,eu,2022-10-08,1011.2958,3776.4337,26.78,4156.71,582.7,-3574,1113.5819,11955.99,19966.16,C,0.32,90.81,[]
281,EU,eu,eu,2022-10-09,1014.5714,3776.4337,26.87,3847.56,585.4,-3262.1,1113.5819,11955.84,19966.57,C,0.29,91.11,[]
282,EU,eu,eu,2022-10-10,1016.9756,3776.4337,26.93,3101.26,806.1,-2295.2,1113.5819,11955.68,19966.97,C,0.21,91.32,[]
283,EU,eu,eu,2022-10-11,1018.6081,3776.4337,26.97,2693.07,779.3,-1913.8,1113.5819,11955.56,19967.3,C,0.17,91.47,[]
284,EU,eu,eu,2022-10-12,1020.0084,3776.4337,27.01,2345.26,934.8,-1410.4,1113.5819,11955.56,19967.29,E,0.13,91.6,[]
285,EU,eu,eu,2022-10-13,1021.351,3776.4337,27.05,2450.04,1084.3,-1365.7,1113.6819,11955.67,19967,E,0.12,91.71,[]
286,EU,eu,eu,2022-10-14,1023.5268,3776.4337,27.1,2948.46,741,-2207.4,1114.6819,11955.72,19966.87,C,0.2,91.82,[]
287,EU,eu,eu,2022-10-15,1026.698,3776.4337,27.19,3744.97,529.6,-3215.4,1114.6819,11924.71,20092.9,C,0.29,92.11,[]
288,EU,eu,eu,2022-10-16,1029.8328,3776.4337,27.27,3831.14,535.6,-3295.5,1114.6819,11924.55,20093.32,C,0.3,92.39,[]
289,EU,eu,eu,2022-10-17,1032.186,3776.4337,27.33,3062.98,709,-2354,1114.6819,11924.53,20093.72,C,0.21,92.6,[]
290,EU,eu,eu,2022-10-18,1034.0047,3776.4337,27.38,2530.23,676.1,-1854.1,1114.6819,11924.52,20093.73,C,0.17,92.76,[]
291,EU,eu,eu,2022-10-19,1035.5302,3776.4337,27.42,2378,825.3,-1552.7,1114.7489,11924.55,20093.65,C,0.14,92.89,[]
292,EU,eu,eu,2022-10-20,1036.7463,3776.4337,27.45,2241.53,997.4,-1244.1,1114.3329,11924.61,20093.51,C,0.11,93.04,[]
293,EU,eu,eu,2022-10-21,1038.0981,3776.4337,27.49,2268.96,899.2,-1369.8,1114.3329,11924.58,20093.58,C,0.12,93.16,[]
294,EU,eu,eu,2022-10-22,1040.4866,3776.4337,27.55,2951.41,508.1,-2443.3,1114.3329,11924.59,20093.55,C,0.22,93.37,[]
295,EU,eu,eu,2022-10-23,1042.8718,3776.4337,27.62,3187.86,471.6,-2716.2,1114.3341,11518.89,19586.12,E,0.24,93.59,[]
296,EU,eu,eu,2022-10-24,1044.9998,3776.4337,27.67,2265.4,441,-1824.4,1114.3341,11521.86,19590.05,C,0.16,93.78,[]
297,EU,eu,eu,2022-10-25,1046.2329,3776.4337,27.7,2046.97,783.8,-1263.1,1115.1341,11521.86,19590.05,C,0.11,93.82,[]
298,EU,eu,eu,2022-10-26,1047.2716,3776.4337,27.73,1875.41,821.3,-1054.1,1115.1641,11513.94,19590.05,C,0.09,93.91,[]
299,EU,eu,eu,2022-10-27,1048.856,3776.4337,27.77,2114.48,508.8,-1605.7,1115.1641,11513.94,19590.05,E,0.14,94.05,[]
300,EU,eu,eu,2022-10-28,1050.6967,3776.4337,27.82,2397.83,444.7,-1953.1,1115.1641,11515.39,19592.15,E,0.18,94.22,[]
301,EU,eu,eu,2022-10-29,1053.2254,3776.4337,27.89,2822.65,324.4,-2498.3,1116.5883,11633.44,19788.61,E,0.22,94.33,[]
302,EU,eu,eu,2022-10-30,1055.6738,3776.4337,27.95,2716.54,264.4,-2452.2,1115.1641,11912.61,20088.25,C,0.22,94.67,[]
303,EU,eu,eu,2022-10-31,1057.2624,3776.4337,28,2145,495.2,-1649.8,1116.1641,11916.69,20093.51,C,0.15,94.72,[]
304,EU,eu,eu,2022-11-01,1059.2142,3776.4337,28.05,2270.86,285.8,-1985.1,1116.1721,11851.2,20093.52,C,0.18,94.9,[]
305,EU,eu,eu,2022-11-02,1060.1984,3776.4337,28.07,1624.95,526.5,-1098.4,1116.2351,11851.12,20093.74,E,0.1,94.98,[]
306,EU,eu,eu,2022-11-03,1060.3981,3776.4337,28.08,1288.93,1067,-221.9,1116.2981,11851.1,20093.78,C,0.02,94.99,[]
307,EU,eu,eu,2022-11-04,1061.0347,3776.4337,28.1,1445.46,780.6,-664.9,1116.5501,11859.09,20093.6,C,0.06,95.03,[]
308,EU,eu,eu,2022-11-05,1062.2869,3776.4337,28.13,1707.35,469.8,-1237.6,1117.5825,11897.64,20101.9,E,0.11,95.05,[]
309,EU,eu,eu,2022-11-06,1063.6672,3776.4337,28.17,1798.13,398.3,-1399.9,1117.5825,11898.93,20103.83,C,0.13,95.18,[]
310,EU,eu,eu,2022-11-07,1064.2037,3776.4337,28.18,1216.51,680.6,-535.9,1117.6085,11873.88,20103.97,C,0.05,95.22,[]
311,EU,eu,eu,2022-11-08,1064.8601,3776.4337,28.2,1437.96,748.5,-689.4,1117.6745,11873.88,20103.97,E,0.06,95.27,[]
312,EU,eu,eu,2022-11-09,1065.561,3776.4337,28.22,1330.5,614.1,-716.4,1117.6745,11873.89,20103.94,C,0.06,95.34,[]
313,EU,eu,eu,2022-11-10,1066.2161,3776.4337,28.23,1377.79,690,-687.8,1117.7355,11878.9,20103.91,E,0.06,95.39,[]
314,EU,eu,eu,2022-11-11,1066.8749,3776.4337,28.25,1261.93,583.2,-678.7,1117.7955,11883.94,20103.82,E,0.06,95.44,[]
315,EU,eu,eu,2022-11-12,1067.8204,3776.4337,28.28,1505.47,480.1,-1025.4,1117.8516,11878.93,20103.84,C,0.09,95.52,[]
316,EU,eu,eu,2022-11-13,1068.8763,3776.4337,28.3,1485.44,452.1,-1033.3,1117.8516,11878.91,20103.89,C,0.09,95.62,[]
317,EU,eu,eu,2022-11-14,1068.1524,3776.4337,28.28,740.39,1464,723.6,1117.8846,11878.89,20103.95,E,-0.06,95.55,[]
318,EU,eu,eu,2022-11-15,1066.9182,3776.4337,28.25,537.23,1762.8,1225.6,1117.9443,11878.95,20103.77,E,-0.11,95.44,[]
319,EU,eu,eu,2022-11-16,1066.3054,3776.4337,28.24,749.55,1221,471.5,1118.0143,11878.91,20103.88,E,-0.04,95.37,[]
320,EU,eu,eu,2022-11-17,1065.9764,3776.4337,28.23,715.47,1028.4,312.9,1118.2281,11873.91,20103.88,E,-0.03,95.33,[]
321,EU,eu,eu,2022-11-18,1064.8219,3776.4337,28.2,427.77,1578.3,1150.5,1118.2281,11873.9,20103.92,E,-0.1,95.22,[]
322,EU,eu,eu,2022-11-19,1063.5984,3776.4337,28.16,393.98,1410.7,1016.7,1118.2281,11873.91,20103.89,E,-0.09,95.11,[]
323,EU,eu,eu,2022-11-20,1062.3395,3776.4337,28.13,390.1,1620.2,1230.1,1118.2481,11873.93,20103.84,E,-0.11,95,[]
324,EU,eu,eu,2022-11-21,1060.064,3776.4337,28.07,339.79,2714.1,2374.3,1118.2481,11633.95,20103.79,E,-0.21,94.8,[]
325,EU,eu,eu,2022-11-22,1057.4748,3776.4337,28,333.12,2909.2,2576.1,1118.2481,11634.07,20103.46,E,-0.23,94.57,[]
326,EU,eu,eu,2022-11-23,1055.5458,3776.4337,27.95,524.8,2448.2,1923.4,1118.6453,11632.57,20101.01,E,-0.17,94.36,[]
327,EU,eu,eu,2022-11-24,1053.6089,3776.4337,27.9,277.26,2246.2,1968.9,1118.7385,11634.19,20103.15,E,-0.18,94.18,[]
328,EU,eu,eu,2022-11-25,1051.686,3776.4337,27.85,342.31,2229.1,1886.8,1118.7385,11634.19,20108.16,C,-0.17,94.01,[]
329,EU,eu,eu,2022-11-26,1050.9345,3776.4337,27.83,704.88,1443,738.1,1118.7385,11634.17,20108.19,E,-0.07,93.94,[]
330,EU,eu,eu,2022-11-27,1050.4094,3776.4337,27.81,699.35,1360.2,660.8,1118.7385,11634.07,20108.46,E,-0.06,93.89,[]
331,EU,eu,eu,2022-11-28,1047.0446,3776.4337,27.73,178.24,3493.9,3315.6,1118.7385,11633.99,20108.67,C,-0.3,93.59,[]
332,EU,eu,eu,2022-11-29,1042.4691,3776.4337,27.6,186.11,4568.6,4382.5,1118.7385,11634.01,20108.63,E,-0.39,93.18,[]
333,EU,eu,eu,2022-11-30,1037.9122,3776.4337,27.48,270.24,4546,4275.8,1118.7385,11634.17,20108.21,C,-0.38,92.78,[]
334,EU,eu,eu,2022-12-01,1032.7229,3776.4337,27.35,785.68,5064.7,4279,1118.7385,11570.4,20107.78,E,-0.38,92.31,[]
335,EU,eu,eu,2022-12-02,1027.6409,3776.4337,27.21,148.19,5222.8,5074.6,1118.7385,11810.51,20107.49,E,-0.45,91.86,[]
336,Austria,AT,AT,2022-12-02,88.8472,90.1387,98.57,0,449.8,449.8,95.5464,845.77,1064.31,C,-0.47,92.99,[]
337,Austria,AT,AT,2022-12-01,89.297,90.1387,99.07,1.38,377.9,376.6,95.5464,845.77,1064.31,C,-0.39,93.46,[]
338,Austria,AT,AT,2022-11-30,89.6736,90.1387,99.48,0,350.6,350.6,95.5464,845.77,1064.31,C,-0.37,93.85,[]
339,Austria,AT,AT,2022-11-29,90.0241,90.1387,99.87,0,417,417,95.5464,845.77,1064.31,C,-0.44,94.22,[]
340,Austria,AT,AT,2022-11-28,90.4412,90.1387,100.34,0,359.7,359.7,95.5464,845.77,1064.31,C,-0.38,94.66,[]
341,Austria,AT,AT,2022-11-27,90.8008,90.1387,100.73,59.2,26.6,-32.6,95.5464,845.77,1064.31,C,0.03,95.03,[]
342,Austria,AT,AT,2022-11-26,90.7682,90.1387,100.7,111.41,4.9,-106.5,95.5464,845.77,1064.31,C,0.11,95,[]
343,Austria,AT,AT,2022-11-25,90.6618,90.1387,100.58,14.9,108.7,93.8,95.5464,845.77,1064.31,C,-0.1,94.89,[]
344,Austria,AT,AT,2022-11-24,90.7556,90.1387,100.68,10.26,90.8,80.6,95.5464,845.77,1064.31,C,-0.08,94.99,[]
345,Austria,AT,AT,2022-11-23,90.8361,90.1387,100.77,18.85,169.7,150.9,95.5464,845.77,1064.31,C,-0.16,95.07,[]
346,Austria,AT,AT,2022-11-22,90.987,90.1387,100.94,4.22,98.5,94.3,95.5464,845.77,1064.31,C,-0.1,95.23,[]
347,Austria,AT,AT,2022-11-21,91.1005,90.1387,101.07,0,106,106,95.5464,845.77,1064.31,C,-0.11,95.35,[]
348,Austria,AT,AT,2022-11-20,91.2065,90.1387,101.18,31.38,41.8,10.4,95.5464,845.77,1064.31,C,-0.01,95.46,[]
349,Austria,AT,AT,2022-11-19,91.2169,90.1387,101.2,12.73,75.3,62.6,95.5464,845.77,1064.31,C,-0.07,95.47,[]
350,Austria,AT,AT,2022-11-18,91.2795,90.1387,101.27,84.34,36.8,-47.6,95.5464,845.77,1064.31,C,0.05,95.53,[]
351,Austria,AT,AT,2022-11-17,91.232,90.1387,101.21,87.89,12.9,-75,95.5464,845.77,1064.31,C,0.08,95.48,[]
352,Austria,AT,AT,2022-11-16,91.1664,90.1387,101.14,133.99,0,-134,95.5464,845.77,1064.31,C,0.14,95.42,[]
353,Austria,AT,AT,2022-11-15,91.0234,90.1387,100.98,61.26,182.6,121.3,95.5464,845.77,1064.31,C,-0.13,95.27,[]
354,Austria,AT,AT,2022-11-14,91.1447,90.1387,101.12,60.34,92.7,32.4,95.5464,845.77,1064.31,C,-0.03,95.39,[]
355,Austria,AT,AT,2022-11-13,91.1771,90.1387,101.15,198.55,0,-198.6,95.5464,845.77,1064.31,C,0.21,95.43,[]
356,Austria,AT,AT,2022-11-12,90.9785,90.1387,100.93,223.81,0,-223.8,95.5464,845.77,1064.31,C,0.23,95.22,[]
357,Austria,AT,AT,2022-11-11,90.7547,90.1387,100.68,169.6,3.3,-166.3,95.5464,845.77,1064.31,C,0.17,94.98,[]
358,Austria,AT,AT,2022-11-10,90.5884,90.1387,100.5,248.77,0,-248.8,95.5464,845.77,1064.31,C,0.26,94.81,[]
359,Austria,AT,AT,2022-11-09,90.3496,90.1387,100.23,154.74,24.9,-129.8,95.5464,845.77,1064.31,C,0.14,94.56,[]
360,Austria,AT,AT,2022-11-08,90.2198,90.1387,100.09,136.6,17.5,-119.1,95.5464,845.77,1064.31,C,0.12,94.43,[]
361,Austria,AT,AT,2022-11-07,90.1007,90.1387,99.96,110.6,0,-110.6,95.5464,845.77,1064.31,C,0.12,94.3,[]
362,Austria,AT,AT,2022-11-06,89.9701,90.1387,99.81,273.67,0,-273.7,95.5464,845.77,1064.31,C,0.29,94.16,[]
363,Austria,AT,AT,2022-11-05,89.6964,90.1387,99.51,258.12,0,-258.1,95.5464,845.77,1064.31,C,0.27,93.88,[]
